group_id,timestamp,target,month,quarter,season,lag_1m,lag_12m,rolling_mean_3m,rolling_mean_12m
657,2024-01-31 00:00:00+00:00,"72,211,759",1,1,1,"63,373,732","49,375,315","52,794,983","37,506,846"
657,2024-02-29 00:00:00+00:00,"59,542,634",2,1,1,"72,211,759","46,393,187","62,577,083","39,409,884"
657,2024-03-31 00:00:00+00:00,"49,866,802",3,1,2,"59,542,634","50,143,142","65,042,708","40,505,671"
657,2024-04-30 00:00:00+00:00,"43,028,167",4,2,2,"49,866,802","35,833,047","60,540,398","40,482,642"
657,2024-05-31 00:00:00+00:00,"26,452,473",5,2,2,"43,028,167","27,007,245","50,812,534","41,082,236"
657,2024-06-30 00:00:00+00:00,"20,156,438",6,2,3,"26,452,473","20,973,501","39,782,481","41,036,005"
657,2024-07-31 00:00:00+00:00,"20,091,583",7,3,3,"20,156,438","19,581,650","29,879,026","40,967,916"
657,2024-08-31 00:00:00+00:00,"21,209,584",8,3,3,"20,091,583","19,679,746","22,233,498","41,010,410"
657,2024-09-30 00:00:00+00:00,"23,635,646",9,3,4,"21,209,584","22,710,376","20,485,868","41,137,897"
658,2021-01-31 00:00:00+00:00,"2,054,382",1,1,1,,,,
658,2021-02-28 00:00:00+00:00,"2,024,325",2,1,1,"2,054,382",,,
658,2021-03-31 00:00:00+00:00,"2,036,989",3,1,2,"2,024,325",,,
658,2021-04-30 00:00:00+00:00,"1,697,889",4,2,2,"2,036,989",,"2,038,565",
658,2021-05-31 00:00:00+00:00,"1,630,690",5,2,2,"1,697,889",,"1,919,734",
658,2021-06-30 00:00:00+00:00,"1,283,688",6,2,3,"1,630,690",,"1,788,523",
658,2021-07-31 00:00:00+00:00,"1,454,654",7,3,3,"1,283,688",,"1,537,423",
658,2021-08-31 00:00:00+00:00,"1,411,723",8,3,3,"1,454,654",,"1,456,344",
658,2021-09-30 00:00:00+00:00,"1,570,263",9,3,4,"1,411,723",,"1,383,355",
658,2021-10-31 00:00:00+00:00,"1,665,302",10,4,4,"1,570,263",,"1,478,880",
658,2021-11-30 00:00:00+00:00,"1,701,041",11,4,4,"1,665,302",,"1,549,096",
658,2021-12-31 00:00:00+00:00,"2,124,830",12,4,1,"1,701,041",,"1,645,535",
658,2022-01-31 00:00:00+00:00,"1,810,452",1,1,1,"2,124,830","2,054,382","1,830,391","1,721,315"
658,2022-02-28 00:00:00+00:00,"1,394,408",2,1,1,"1,810,452","2,024,325","1,878,774","1,700,987"
658,2022-03-31 00:00:00+00:00,"1,328,792",3,1,2,"1,394,408","2,036,989","1,776,563","1,648,494"
658,2022-04-30 00:00:00+00:00,"1,316,850",4,2,2,"1,328,792","1,697,889","1,511,217","1,589,478"
658,2022-05-31 00:00:00+00:00,"1,305,382",5,2,2,"1,316,850","1,630,690","1,346,683","1,557,724"
658,2022-06-30 00:00:00+00:00,"1,222,814",6,2,3,"1,305,382","1,283,688","1,317,008","1,530,615"
658,2022-07-31 00:00:00+00:00,"1,305,762",7,3,3,"1,222,814","1,454,654","1,281,682","1,525,543"
658,2022-08-31 00:00:00+00:00,"1,147,875",8,3,3,"1,305,762","1,411,723","1,277,986","1,513,135"
658,2022-09-30 00:00:00+00:00,"1,123,116",9,3,4,"1,147,875","1,570,263","1,225,484","1,491,148"
658,2022-10-31 00:00:00+00:00,"1,185,799",10,4,4,"1,123,116","1,665,302","1,192,251","1,453,885"
658,2022-11-30 00:00:00+00:00,"1,109,636",11,4,4,"1,185,799","1,701,041","1,152,264","1,413,927"
658,2022-12-31 00:00:00+00:00,"1,214,639",12,4,1,"1,109,636","2,124,830","1,139,517","1,364,643"
658,2023-01-31 00:00:00+00:00,"1,147,241",1,1,1,"1,214,639","1,810,452","1,170,025","1,288,794"
658,2023-02-28 00:00:00+00:00,"1,109,902",2,1,1,"1,147,241","1,394,408","1,157,172","1,233,526"
658,2023-03-31 00:00:00+00:00,"1,252,202",3,1,2,"1,109,902","1,328,792","1,157,261","1,209,817"
658,2023-04-30 00:00:00+00:00,"1,171,746",4,2,2,"1,252,202","1,316,850","1,169,782","1,203,435"
658,2023-05-31 00:00:00+00:00,"1,148,776",5,2,2,"1,171,746","1,305,382","1,177,950","1,191,343"
658,2023-06-30 00:00:00+00:00,"1,183,569",6,2,3,"1,148,776","1,222,814","1,190,908","1,178,292"
658,2023-07-31 00:00:00+00:00,"1,203,061",7,3,3,"1,183,569","1,305,762","1,168,030","1,175,022"
658,2023-08-31 00:00:00+00:00,"1,130,394",8,3,3,"1,203,061","1,147,875","1,178,469","1,166,464"
658,2023-09-30 00:00:00+00:00,"1,117,304",9,3,4,"1,130,394","1,123,116","1,172,341","1,165,007"
658,2023-10-31 00:00:00+00:00,"1,391,790",10,4,4,"1,117,304","1,185,799","1,150,253","1,164,522"
658,2023-11-30 00:00:00+00:00,"1,283,468",11,4,4,"1,391,790","1,109,636","1,213,163","1,181,688"
658,2023-12-31 00:00:00+00:00,"1,402,410",12,4,1,"1,283,468","1,214,639","1,264,187","1,196,174"
658,2024-01-31 00:00:00+00:00,"1,412,184",1,1,1,"1,402,410","1,147,241","1,359,223","1,211,822"
658,2024-02-29 00:00:00+00:00,"1,183,263",2,1,1,"1,412,184","1,109,902","1,366,021","1,233,901"
658,2024-03-31 00:00:00+00:00,"1,160,193",3,1,2,"1,183,263","1,252,202","1,332,619","1,240,014"
658,2024-04-30 00:00:00+00:00,"1,102,158",4,2,2,"1,160,193","1,171,746","1,251,880","1,232,346"
658,2024-05-31 00:00:00+00:00,"1,079,334",5,2,2,"1,102,158","1,148,776","1,148,538","1,226,548"
658,2024-06-30 00:00:00+00:00,"1,127,880",6,2,3,"1,079,334","1,183,569","1,113,895","1,220,761"
658,2024-07-31 00:00:00+00:00,"1,197,933",7,3,3,"1,127,880","1,203,061","1,103,124","1,216,120"
658,2024-08-31 00:00:00+00:00,"1,125,781",8,3,3,"1,197,933","1,130,394","1,135,049","1,215,693"
658,2024-09-30 00:00:00+00:00,"1,033,324",9,3,4,"1,125,781","1,117,304","1,150,531","1,215,308"
659,2021-01-31 00:00:00+00:00,"13,146,298",1,1,1,,,,
659,2021-02-28 00:00:00+00:00,"13,245,472",2,1,1,"13,146,298",,,
659,2021-03-31 00:00:00+00:00,"11,272,358",3,1,2,"13,245,472",,,
659,2021-04-30 00:00:00+00:00,"8,044,026",4,2,2,"11,272,358",,"12,554,709",
659,2021-05-31 00:00:00+00:00,"6,246,442",5,2,2,"8,044,026",,"10,853,952",
659,2021-06-30 00:00:00+00:00,"4,416,559",6,2,3,"6,246,442",,"8,520,942",
659,2021-07-31 00:00:00+00:00,"4,576,015",7,3,3,"4,416,559",,"6,235,676",
659,2021-08-31 00:00:00+00:00,"4,843,126",8,3,3,"4,576,015",,"5,079,672",
659,2021-09-30 00:00:00+00:00,"6,145,950",9,3,4,"4,843,126",,"4,611,900",
659,2021-10-31 00:00:00+00:00,"7,199,272",10,4,4,"6,145,950",,"5,188,364",
659,2021-11-30 00:00:00+00:00,"9,371,895",11,4,4,"7,199,272",,"6,062,783",
659,2021-12-31 00:00:00+00:00,"13,780,444",12,4,1,"9,371,895",,"7,572,373",
659,2022-01-31 00:00:00+00:00,"11,789,357",1,1,1,"13,780,444","13,146,298","10,117,204","8,523,988"
659,2022-02-28 00:00:00+00:00,"9,565,599",2,1,1,"11,789,357","13,245,472","11,647,232","8,410,910"
659,2022-03-31 00:00:00+00:00,"8,412,234",3,1,2,"9,565,599","11,272,358","11,711,800","8,104,253"
659,2022-04-30 00:00:00+00:00,"6,975,472",4,2,2,"8,412,234","8,044,026","9,922,396","7,865,910"
659,2022-05-31 00:00:00+00:00,"5,266,077",5,2,2,"6,975,472","6,246,442","8,317,768","7,776,864"
659,2022-06-30 00:00:00+00:00,"4,192,720",6,2,3,"5,266,077","4,416,559","6,884,594","7,695,167"
659,2022-07-31 00:00:00+00:00,"4,120,617",7,3,3,"4,192,720","4,576,015","5,478,090","7,676,513"
659,2022-08-31 00:00:00+00:00,"3,801,306",8,3,3,"4,120,617","4,843,126","4,526,471","7,638,563"
659,2022-09-30 00:00:00+00:00,"4,205,415",9,3,4,"3,801,306","6,145,950","4,038,214","7,551,745"
659,2022-10-31 00:00:00+00:00,"5,353,421",10,4,4,"4,205,415","7,199,272","4,042,446","7,390,034"
659,2022-11-30 00:00:00+00:00,"6,612,789",11,4,4,"5,353,421","9,371,895","4,453,381","7,236,213"
659,2022-12-31 00:00:00+00:00,"8,577,776",12,4,1,"6,612,789","13,780,444","5,390,542","7,006,287"
659,2023-01-31 00:00:00+00:00,"8,392,530",1,1,1,"8,577,776","11,789,357","6,847,995","6,572,732"
659,2023-02-28 00:00:00+00:00,"8,019,576",2,1,1,"8,392,530","9,565,599","7,861,031","6,289,663"
659,2023-03-31 00:00:00+00:00,"8,665,522",3,1,2,"8,019,576","8,412,234","8,329,960","6,160,828"
659,2023-04-30 00:00:00+00:00,"6,399,435",4,2,2,"8,665,522","6,975,472","8,359,209","6,181,935"
659,2023-05-31 00:00:00+00:00,"4,955,532",5,2,2,"6,399,435","5,266,077","7,694,844","6,133,932"
659,2023-06-30 00:00:00+00:00,"4,231,667",6,2,3,"4,955,532","4,192,720","6,673,497","6,108,053"
659,2023-07-31 00:00:00+00:00,"4,081,544",7,3,3,"4,231,667","4,120,617","5,195,545","6,111,299"
659,2023-08-31 00:00:00+00:00,"3,902,131",8,3,3,"4,081,544","3,801,306","4,422,915","6,108,043"
659,2023-09-30 00:00:00+00:00,"4,311,833",9,3,4,"3,902,131","4,205,415","4,071,781","6,116,445"
659,2023-10-31 00:00:00+00:00,"7,566,174",10,4,4,"4,311,833","5,353,421","4,098,503","6,125,313"
659,2023-11-30 00:00:00+00:00,"9,074,565",11,4,4,"7,566,174","6,612,789","5,260,046","6,309,709"
659,2023-12-31 00:00:00+00:00,"11,181,334",12,4,1,"9,074,565","8,577,776","6,984,191","6,514,857"
659,2024-01-31 00:00:00+00:00,"12,708,358",1,1,1,"11,181,334","8,392,530","9,274,024","6,731,820"
659,2024-02-29 00:00:00+00:00,"10,234,788",2,1,1,"12,708,358","8,019,576","10,988,085","7,091,473"
659,2024-03-31 00:00:00+00:00,"8,364,570",3,1,2,"10,234,788","8,665,522","11,374,827","7,276,074"
659,2024-04-30 00:00:00+00:00,"7,264,962",4,2,2,"8,364,570","6,399,435","10,435,905","7,250,994"
659,2024-05-31 00:00:00+00:00,"4,762,929",5,2,2,"7,264,962","4,955,532","8,621,440","7,323,122"
659,2024-06-30 00:00:00+00:00,"3,943,404",6,2,3,"4,762,929","4,231,667","6,797,487","7,307,071"
659,2024-07-31 00:00:00+00:00,"4,030,839",7,3,3,"3,943,404","4,081,544","5,323,765","7,283,049"
659,2024-08-31 00:00:00+00:00,"4,059,130",8,3,3,"4,030,839","3,902,131","4,245,724","7,278,824"
659,2024-09-30 00:00:00+00:00,"4,262,355",9,3,4,"4,059,130","4,311,833","4,011,124","7,291,907"
682,2021-01-31 00:00:00+00:00,"7,610,143",1,1,1,,,,
682,2021-02-28 00:00:00+00:00,"8,192,207",2,1,1,"7,610,143",,,
682,2021-03-31 00:00:00+00:00,"7,112,820",3,1,2,"8,192,207",,,
682,2021-04-30 00:00:00+00:00,"5,483,214",4,2,2,"7,112,820",,"7,638,390",
682,2021-05-31 00:00:00+00:00,"4,223,805",5,2,2,"5,483,214",,"6,929,413",
682,2021-06-30 00:00:00+00:00,"3,082,826",6,2,3,"4,223,805",,"5,606,613",
682,2021-07-31 00:00:00+00:00,"3,109,037",7,3,3,"3,082,826",,"4,263,282",
682,2021-08-31 00:00:00+00:00,"3,760,833",8,3,3,"3,109,037",,"3,471,890",
682,2021-09-30 00:00:00+00:00,"4,012,681",9,3,4,"3,760,833",,"3,317,566",
682,2021-10-31 00:00:00+00:00,"4,852,428",10,4,4,"4,012,681",,"3,627,517",
682,2021-11-30 00:00:00+00:00,"6,465,595",11,4,4,"4,852,428",,"4,208,647",
682,2021-12-31 00:00:00+00:00,"9,607,010",12,4,1,"6,465,595",,"5,110,235",
682,2022-01-31 00:00:00+00:00,"7,390,899",1,1,1,"9,607,010","7,610,143","6,975,011","5,626,050"
682,2022-02-28 00:00:00+00:00,"6,125,110",2,1,1,"7,390,899","8,192,207","7,821,168","5,607,780"
682,2022-03-31 00:00:00+00:00,"5,890,491",3,1,2,"6,125,110","7,112,820","7,707,673","5,435,522"
682,2022-04-30 00:00:00+00:00,"4,960,568",4,2,2,"5,890,491","5,483,214","6,468,833","5,333,661"
682,2022-05-31 00:00:00+00:00,"3,563,723",5,2,2,"4,960,568","4,223,805","5,658,723","5,290,107"
682,2022-06-30 00:00:00+00:00,"2,663,414",6,2,3,"3,563,723","3,082,826","4,804,927","5,235,100"
682,2022-07-31 00:00:00+00:00,"2,674,373",7,3,3,"2,663,414","3,109,037","3,729,235","5,200,149"
682,2022-08-31 00:00:00+00:00,"3,108,176",8,3,3,"2,674,373","3,760,833","2,967,170","5,163,927"
682,2022-09-30 00:00:00+00:00,"3,897,057",9,3,4,"3,108,176","4,012,681","2,815,321","5,109,539"
682,2022-10-31 00:00:00+00:00,"4,189,694",10,4,4,"3,897,057","4,852,428","3,226,535","5,099,904"
682,2022-11-30 00:00:00+00:00,"5,096,755",11,4,4,"4,189,694","6,465,595","3,731,642","5,044,676"
682,2022-12-31 00:00:00+00:00,"6,618,678",12,4,1,"5,096,755","9,607,010","4,394,502","4,930,606"
682,2023-01-31 00:00:00+00:00,"5,917,234",1,1,1,"6,618,678","7,390,899","5,301,709","4,681,578"
682,2023-02-28 00:00:00+00:00,"5,846,309",2,1,1,"5,917,234","6,125,110","5,877,556","4,558,773"
682,2023-03-31 00:00:00+00:00,"6,358,314",3,1,2,"5,846,309","5,890,491","6,127,407","4,535,539"
682,2023-04-30 00:00:00+00:00,"5,048,180",4,2,2,"6,358,314","4,960,568","6,040,619","4,574,525"
682,2023-05-31 00:00:00+00:00,"3,779,128",5,2,2,"5,048,180","3,563,723","5,750,935","4,581,826"
682,2023-06-30 00:00:00+00:00,"3,065,786",6,2,3,"3,779,128","2,663,414","5,061,874","4,599,776"
682,2023-07-31 00:00:00+00:00,"3,061,856",7,3,3,"3,065,786","2,674,373","3,964,365","4,633,307"
682,2023-08-31 00:00:00+00:00,"3,305,175",8,3,3,"3,061,856","3,108,176","3,302,256","4,665,597"
682,2023-09-30 00:00:00+00:00,"3,661,792",9,3,4,"3,305,175","3,897,057","3,144,272","4,682,014"
682,2023-10-31 00:00:00+00:00,"5,688,645",10,4,4,"3,661,792","4,189,694","3,342,941","4,662,408"
682,2023-11-30 00:00:00+00:00,"6,637,762",11,4,4,"5,688,645","5,096,755","4,218,537","4,787,321"
682,2023-12-31 00:00:00+00:00,"8,348,910",12,4,1,"6,637,762","6,618,678","5,329,400","4,915,738"
682,2024-01-31 00:00:00+00:00,"9,612,021",1,1,1,"8,348,910","5,917,234","6,891,772","5,059,924"
682,2024-02-29 00:00:00+00:00,"7,208,897",2,1,1,"9,612,021","5,846,309","8,199,564","5,367,823"
682,2024-03-31 00:00:00+00:00,"5,703,445",3,1,2,"7,208,897","6,358,314","8,389,942","5,481,372"
682,2024-04-30 00:00:00+00:00,"4,595,070",4,2,2,"5,703,445","5,048,180","7,508,121","5,426,800"
682,2024-05-31 00:00:00+00:00,"2,969,296",5,2,2,"4,595,070","3,779,128","5,835,804","5,389,040"
682,2024-06-30 00:00:00+00:00,"2,703,203",6,2,3,"2,969,296","3,065,786","4,422,604","5,321,554"
682,2024-07-31 00:00:00+00:00,"2,737,259",7,3,3,"2,703,203","3,061,856","3,422,523","5,291,339"
682,2024-08-31 00:00:00+00:00,"3,047,225",8,3,3,"2,737,259","3,305,175","2,803,253","5,264,289"
682,2024-09-30 00:00:00+00:00,"3,013,768",9,3,4,"3,047,225","3,661,792","2,829,229","5,242,794"
691,2021-01-31 00:00:00+00:00,"1,795,694",1,1,1,,,,
691,2021-02-28 00:00:00+00:00,"1,646,766",2,1,1,"1,795,694",,,
691,2021-03-31 00:00:00+00:00,"1,744,888",3,1,2,"1,646,766",,,
691,2021-04-30 00:00:00+00:00,"1,581,151",4,2,2,"1,744,888",,"1,729,116",
691,2021-05-31 00:00:00+00:00,"1,512,555",5,2,2,"1,581,151",,"1,657,602",
691,2021-06-30 00:00:00+00:00,"1,418,975",6,2,3,"1,512,555",,"1,612,865",
691,2021-07-31 00:00:00+00:00,"1,479,943",7,3,3,"1,418,975",,"1,504,227",
691,2021-08-31 00:00:00+00:00,"1,449,907",8,3,3,"1,479,943",,"1,470,491",
691,2021-09-30 00:00:00+00:00,"1,493,857",9,3,4,"1,449,907",,"1,449,608",
691,2021-10-31 00:00:00+00:00,"1,652,107",10,4,4,"1,493,857",,"1,474,569",
691,2021-11-30 00:00:00+00:00,"1,736,308",11,4,4,"1,652,107",,"1,531,957",
691,2021-12-31 00:00:00+00:00,"1,910,786",12,4,1,"1,736,308",,"1,627,424",
691,2022-01-31 00:00:00+00:00,"1,882,036",1,1,1,"1,910,786","1,795,694","1,766,400","1,618,578"
691,2022-02-28 00:00:00+00:00,"1,671,633",2,1,1,"1,882,036","1,646,766","1,843,043","1,625,773"
691,2022-03-31 00:00:00+00:00,"1,752,764",3,1,2,"1,671,633","1,744,888","1,821,485","1,627,845"
691,2022-04-30 00:00:00+00:00,"1,600,698",4,2,2,"1,752,764","1,581,151","1,768,811","1,628,502"
691,2022-05-31 00:00:00+00:00,"1,538,680",5,2,2,"1,600,698","1,512,555","1,675,032","1,630,131"
691,2022-06-30 00:00:00+00:00,"1,411,468",6,2,3,"1,538,680","1,418,975","1,630,714","1,632,308"
691,2022-07-31 00:00:00+00:00,"1,465,526",7,3,3,"1,411,468","1,479,943","1,516,949","1,631,682"
691,2022-08-31 00:00:00+00:00,"1,481,149",8,3,3,"1,465,526","1,449,907","1,471,891","1,630,481"
691,2022-09-30 00:00:00+00:00,"1,390,684",9,3,4,"1,481,149","1,493,857","1,452,714","1,633,084"
691,2022-10-31 00:00:00+00:00,"1,530,571",10,4,4,"1,390,684","1,652,107","1,445,786","1,624,487"
691,2022-11-30 00:00:00+00:00,"1,604,834",11,4,4,"1,530,571","1,736,308","1,467,468","1,614,359"
691,2022-12-31 00:00:00+00:00,"1,752,481",12,4,1,"1,604,834","1,910,786","1,508,696","1,603,402"
691,2023-01-31 00:00:00+00:00,"1,753,756",1,1,1,"1,752,481","1,882,036","1,629,295","1,590,210"
691,2023-02-28 00:00:00+00:00,"1,670,185",2,1,1,"1,753,756","1,671,633","1,703,690","1,579,520"
691,2023-03-31 00:00:00+00:00,"1,730,741",3,1,2,"1,670,185","1,752,764","1,725,474","1,579,400"
691,2023-04-30 00:00:00+00:00,"1,539,879",4,2,2,"1,730,741","1,600,698","1,718,227","1,577,564"
691,2023-05-31 00:00:00+00:00,"1,463,936",5,2,2,"1,539,879","1,538,680","1,646,935","1,572,496"
691,2023-06-30 00:00:00+00:00,"1,401,056",6,2,3,"1,463,936","1,411,468","1,578,185","1,566,268"
691,2023-07-31 00:00:00+00:00,"1,416,966",7,3,3,"1,401,056","1,465,526","1,468,290","1,565,400"
691,2023-08-31 00:00:00+00:00,"1,428,889",8,3,3,"1,416,966","1,481,149","1,427,319","1,561,353"
691,2023-09-30 00:00:00+00:00,"1,386,601",9,3,4,"1,428,889","1,390,684","1,415,637","1,556,998"
691,2023-10-31 00:00:00+00:00,"1,573,716",10,4,4,"1,386,601","1,530,571","1,410,819","1,556,658"
691,2023-11-30 00:00:00+00:00,"1,671,083",11,4,4,"1,573,716","1,604,834","1,463,069","1,560,253"
691,2023-12-31 00:00:00+00:00,"1,850,757",12,4,1,"1,671,083","1,752,481","1,543,800","1,565,774"
691,2024-01-31 00:00:00+00:00,"1,811,606",1,1,1,"1,850,757","1,753,756","1,698,519","1,573,964"
691,2024-02-29 00:00:00+00:00,"1,526,609",2,1,1,"1,811,606","1,670,185","1,777,815","1,578,785"
691,2024-03-31 00:00:00+00:00,"1,473,907",3,1,2,"1,526,609","1,730,741","1,729,657","1,566,820"
691,2024-04-30 00:00:00+00:00,"1,357,160",4,2,2,"1,473,907","1,539,879","1,604,041","1,545,417"
691,2024-05-31 00:00:00+00:00,"1,272,668",5,2,2,"1,357,160","1,463,936","1,452,558","1,530,190"
691,2024-06-30 00:00:00+00:00,"1,244,045",6,2,3,"1,272,668","1,401,056","1,367,912","1,514,251"
691,2024-07-31 00:00:00+00:00,"1,279,750",7,3,3,"1,244,045","1,416,966","1,291,291","1,501,167"
691,2024-08-31 00:00:00+00:00,"1,261,710",8,3,3,"1,279,750","1,428,889","1,265,488","1,489,733"
691,2024-09-30 00:00:00+00:00,"1,200,739",9,3,4,"1,261,710","1,386,601","1,261,835","1,475,801"
692,2021-01-31 00:00:00+00:00,"5,127,693",1,1,1,,,,
692,2021-02-28 00:00:00+00:00,"4,846,546",2,1,1,"5,127,693",,,
692,2021-03-31 00:00:00+00:00,"4,544,617",3,1,2,"4,846,546",,,
692,2021-04-30 00:00:00+00:00,"3,900,801",4,2,2,"4,544,617",,"4,839,619",
692,2021-05-31 00:00:00+00:00,"3,480,110",5,2,2,"3,900,801",,"4,430,655",
692,2021-06-30 00:00:00+00:00,"2,776,968",6,2,3,"3,480,110",,"3,975,176",
692,2021-07-31 00:00:00+00:00,"2,878,921",7,3,3,"2,776,968",,"3,385,959",
692,2021-08-31 00:00:00+00:00,"2,950,369",8,3,3,"2,878,921",,"3,045,333",
692,2021-09-30 00:00:00+00:00,"3,294,258",9,3,4,"2,950,369",,"2,868,753",
692,2021-10-31 00:00:00+00:00,"3,671,214",10,4,4,"3,294,258",,"3,041,183",
692,2021-11-30 00:00:00+00:00,"4,171,950",11,4,4,"3,671,214",,"3,305,280",
692,2021-12-31 00:00:00+00:00,"5,210,216",12,4,1,"4,171,950",,"3,712,474",
692,2022-01-31 00:00:00+00:00,"5,159,287",1,1,1,"5,210,216","5,127,693","4,351,127","3,904,472"
692,2022-02-28 00:00:00+00:00,"4,694,094",2,1,1,"5,159,287","4,846,546","4,847,151","3,907,105"
692,2022-03-31 00:00:00+00:00,"4,664,715",3,1,2,"4,694,094","4,544,617","5,021,199","3,894,400"
692,2022-04-30 00:00:00+00:00,"3,914,492",4,2,2,"4,664,715","3,900,801","4,839,365","3,904,409"
692,2022-05-31 00:00:00+00:00,"3,595,715",5,2,2,"3,914,492","3,480,110","4,424,434","3,905,550"
692,2022-06-30 00:00:00+00:00,"3,147,255",6,2,3,"3,595,715","2,776,968","4,058,308","3,915,183"
692,2022-07-31 00:00:00+00:00,"3,204,285",7,3,3,"3,147,255","2,878,921","3,552,487","3,946,041"
692,2022-08-31 00:00:00+00:00,"3,274,029",8,3,3,"3,204,285","2,950,369","3,315,752","3,973,154"
692,2022-09-30 00:00:00+00:00,"3,287,682",9,3,4,"3,274,029","3,294,258","3,208,523","4,000,126"
692,2022-10-31 00:00:00+00:00,"3,843,518",10,4,4,"3,287,682","3,671,214","3,255,332","3,999,578"
692,2022-11-30 00:00:00+00:00,"4,307,266",11,4,4,"3,843,518","4,171,950","3,468,410","4,013,937"
692,2022-12-31 00:00:00+00:00,"5,531,372",12,4,1,"4,307,266","5,210,216","3,812,822","4,025,213"
692,2023-01-31 00:00:00+00:00,"6,022,153",1,1,1,"5,531,372","5,159,287","4,560,719","4,051,976"
692,2023-02-28 00:00:00+00:00,"5,678,796",2,1,1,"6,022,153","4,694,094","5,286,930","4,123,881"
692,2023-03-31 00:00:00+00:00,"6,148,066",3,1,2,"5,678,796","4,664,715","5,744,107","4,205,940"
692,2023-04-30 00:00:00+00:00,"4,602,709",4,2,2,"6,148,066","3,914,492","5,949,672","4,329,552"
692,2023-05-31 00:00:00+00:00,"3,851,124",5,2,2,"4,602,709","3,595,715","5,476,524","4,386,904"
692,2023-06-30 00:00:00+00:00,"3,355,631",6,2,3,"3,851,124","3,147,255","4,867,300","4,408,188"
692,2023-07-31 00:00:00+00:00,"3,304,810",7,3,3,"3,355,631","3,204,285","3,936,488","4,425,553"
692,2023-08-31 00:00:00+00:00,"3,356,383",8,3,3,"3,304,810","3,274,029","3,503,855","4,433,930"
692,2023-09-30 00:00:00+00:00,"3,609,397",9,3,4,"3,356,383","3,287,682","3,338,941","4,440,793"
692,2023-10-31 00:00:00+00:00,"5,841,358",10,4,4,"3,609,397","3,843,518","3,423,530","4,467,602"
692,2023-11-30 00:00:00+00:00,"7,450,703",11,4,4,"5,841,358","4,307,266","4,269,046","4,634,089"
692,2023-12-31 00:00:00+00:00,"9,785,602",12,4,1,"7,450,703","5,531,372","5,633,819","4,896,042"
692,2024-01-31 00:00:00+00:00,"11,766,540",1,1,1,"9,785,602","6,022,153","7,692,554","5,250,561"
692,2024-02-29 00:00:00+00:00,"9,321,055",2,1,1,"11,766,540","5,678,796","9,667,615","5,729,260"
692,2024-03-31 00:00:00+00:00,"7,948,432",3,1,2,"9,321,055","6,148,066","10,291,065","6,032,781"
692,2024-04-30 00:00:00+00:00,"6,573,254",4,2,2,"7,948,432","4,602,709","9,678,675","6,182,812"
692,2024-05-31 00:00:00+00:00,"4,263,031",5,2,2,"6,573,254","3,851,124","7,947,580","6,347,024"
692,2024-06-30 00:00:00+00:00,"3,609,331",6,2,3,"4,263,031","3,355,631","6,261,572","6,381,350"
692,2024-07-31 00:00:00+00:00,"3,643,098",7,3,3,"3,609,331","3,304,810","4,815,205","6,402,491"
692,2024-08-31 00:00:00+00:00,"3,694,836",8,3,3,"3,643,098","3,356,383","3,838,487","6,430,682"
692,2024-09-30 00:00:00+00:00,"4,005,450",9,3,4,"3,694,836","3,609,397","3,649,088","6,458,886"
693,2021-01-31 00:00:00+00:00,"70,649,460",1,1,1,,,,
693,2021-02-28 00:00:00+00:00,"70,874,816",2,1,1,"70,649,460",,,
693,2021-03-31 00:00:00+00:00,"59,279,243",3,1,2,"70,874,816",,,
693,2021-04-30 00:00:00+00:00,"43,792,882",4,2,2,"59,279,243",,"66,934,506",
693,2021-05-31 00:00:00+00:00,"33,168,680",5,2,2,"43,792,882",,"57,982,313",
693,2021-06-30 00:00:00+00:00,"21,128,743",6,2,3,"33,168,680",,"45,413,601",
693,2021-07-31 00:00:00+00:00,"20,405,599",7,3,3,"21,128,743",,"32,696,768",
693,2021-08-31 00:00:00+00:00,"23,836,240",8,3,3,"20,405,599",,"24,901,007",
693,2021-09-30 00:00:00+00:00,"32,190,942",9,3,4,"23,836,240",,"21,790,194",
693,2021-10-31 00:00:00+00:00,"39,019,602",10,4,4,"32,190,942",,"25,477,594",
693,2021-11-30 00:00:00+00:00,"53,085,451",11,4,4,"39,019,602",,"31,682,261",
693,2021-12-31 00:00:00+00:00,"75,635,612",12,4,1,"53,085,451",,"41,431,998",
693,2022-01-31 00:00:00+00:00,"67,135,045",1,1,1,"75,635,612","70,649,460","55,913,555","45,255,606"
693,2022-02-28 00:00:00+00:00,"55,528,244",2,1,1,"67,135,045","70,874,816","65,285,369","44,962,738"
693,2022-03-31 00:00:00+00:00,"51,536,245",3,1,2,"55,528,244","59,279,243","66,099,634","43,683,857"
693,2022-04-30 00:00:00+00:00,"42,401,826",4,2,2,"51,536,245","43,792,882","58,066,511","43,038,607"
693,2022-05-31 00:00:00+00:00,"30,229,504",5,2,2,"42,401,826","33,168,680","49,822,105","42,922,686"
693,2022-06-30 00:00:00+00:00,"20,924,259",6,2,3,"30,229,504","21,128,743","41,389,192","42,677,754"
693,2022-07-31 00:00:00+00:00,"19,299,306",7,3,3,"20,924,259","20,405,599","31,185,196","42,660,714"
693,2022-08-31 00:00:00+00:00,"18,695,826",8,3,3,"19,299,306","23,836,240","23,484,356","42,568,523"
693,2022-09-30 00:00:00+00:00,"23,940,468",9,3,4,"18,695,826","32,190,942","19,639,797","42,140,155"
